"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"log_lambda[160]",1.84702384807348,0.192823102778749,1.4744022464418,1.71342183327048,1.84940245421264,1.97600519003103,2.24680645581315,1.00548925244401,660
"log_lambda[161]",0.676317631167062,0.202639348479581,0.269565222329416,0.546925926767277,0.679169311843129,0.811227442915075,1.07979253704037,1.00363757259444,1000
"log_lambda[162]",1.68448222226595,0.200272583951147,1.29885899748369,1.54983077121022,1.68389849600755,1.81817183918606,2.07828836154074,1.00300524280084,1400
"log_lambda[163]",-0.142466618264968,0.210417942722487,-0.554336519143555,-0.285664308968172,-0.143721930632452,-0.00661523132795433,0.277804281222653,1.0040079734467,1300
"log_lambda[164]",1.89882026013082,0.181798993963022,1.55202890758586,1.77377981038439,1.89524226803869,2.01920014464817,2.25771818331393,1.00132530723486,4000
"log_lambda[165]",0.919169279987105,0.192059219502711,0.542535741773798,0.790861845145597,0.916867334284713,1.04741000129378,1.30225384560001,1.00098887694447,4000
"log_lambda[166]",2.21941433673581,0.187608805146752,1.85376602872573,2.09247467768215,2.22024953061024,2.34589008036598,2.59456723646871,1.00257695961612,1400
"log_lambda[167]",0.977399092124611,0.199104852076204,0.583808958353212,0.843398751824829,0.981670893005078,1.11096608143893,1.35862162284071,1.00113134577327,4000
"log_lambda[168]",1.59779815221473,0.188307615183069,1.23608851388985,1.46685312244558,1.59502301649366,1.72468499962173,1.96928257211587,1.00136525659421,2900
"log_lambda[169]",0.618147172071021,0.20047464287964,0.227690608000634,0.481647739545223,0.617024036226517,0.754879900935167,1.01365122380093,1.00135163915676,2900
"log_lambda[170]",1.77467460314524,0.166517355113514,1.45817931377377,1.66241547794611,1.76929898573982,1.88177213869318,2.1180604360604,1.00210632000568,2400
"log_lambda[171]",0.708012246011894,0.189321415445845,0.345138866225734,0.583509876707537,0.705218269349623,0.830076949919162,1.10231221271714,1.00324630142266,910
"log_lambda[172]",2.42761152302944,0.163840047062283,2.11614611525442,2.31502507144605,2.42415130001901,2.53565364267981,2.76523645370001,1.00272210644334,2600
"log_lambda[173]",1.37650157890358,0.18859464089804,1.00808326474172,1.24643585747518,1.37730627410769,1.50041262386216,1.74813371169575,1.00215416978222,1700
"log_lambda[174]",1.26601313045091,0.171378212234215,0.943697497547615,1.14939213525407,1.26220549758097,1.37912732558724,1.60982494858329,1.00150947887043,4000
"log_lambda[175]",0.286362150307196,0.195906904760335,-0.0830199756810915,0.147670574388364,0.281929519329003,0.412553106769065,0.68394453785744,1.00329997155881,1100
"log_lambda[176]",1.99628880800406,0.17606748560927,1.63360022496971,1.88192935401534,1.99888027711408,2.11516970512046,2.34069699149716,1.00267653898592,1200
"log_lambda[177]",0.668331133592134,0.19032524406857,0.289013433958304,0.542116808901927,0.672214989057285,0.795480969142549,1.04128428007854,1.00138895550981,2800
"log_lambda[178]",2.06911741956272,0.178719052000159,1.71956547204121,1.94794846953687,2.07079674380527,2.18858767680824,2.41080707073651,1.00485213973173,580
"log_lambda[179]",0.898411202656299,0.194355981000064,0.513118719583686,0.767153460383013,0.903119801648532,1.03350675398105,1.27509560365579,1.0020231539848,1600
"log_lambda[180]",1.46474304147615,0.184697156792743,1.08463660665019,1.34614317630272,1.46966081751714,1.59007247157596,1.81222917770178,1.00277119051713,1100
"log_lambda[181]",0.53915928260271,0.200577749713358,0.150910416052643,0.399680850088241,0.544095652509747,0.676468663994175,0.915622113999446,1.00185621267268,1800
"log_lambda[182]",1.5829076607263,0.197222029121478,1.18241768744494,1.45140721986684,1.58697549926524,1.71139675271459,1.97030083211861,1.00360363546461,810
