"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lambda[552]",-1.0657115805874,0.0135166967906635,0.342132147383647,-1.72030992471963,-1.3063453376049,-1.06420449426923,-0.797688569803563,-0.465756428733878,640.688049032495,0.997459063978086
"log_lambda[553]",-0.945581048072107,0.0156236557203572,0.344811672508705,-1.62828366953271,-1.19004220097699,-0.932166737714934,-0.703603586048004,-0.313809977342885,487.078093432744,1.00211352845202
"log_lambda[554]",-1.04901474701981,0.0130701009131317,0.337747143618411,-1.75804720082846,-1.28085123039659,-1.0422999941845,-0.815286798229703,-0.435874761564698,667.767822673283,0.998501474702103
"log_lambda[555]",-1.26268899074478,0.0136935533484157,0.346681059921605,-1.91746821084284,-1.50772371067879,-1.27003565128538,-1.00703032185931,-0.656184378209011,640.955554053355,0.998075477765035
"log_lambda[556]",-1.53920020299127,0.0137904293383524,0.33615227736798,-2.18756216038339,-1.79522856868606,-1.51894308778074,-1.28288143737096,-0.920694882183511,594.177963762418,0.997305619757775
"log_lambda[557]",-0.0647475186986108,0.0151027480188709,0.28605487285548,-0.635781516693911,-0.24673296000132,-0.0589546466738664,0.11697983157611,0.491834211030483,358.745735738332,1.00178897023031
"log_lambda[558]",-0.294436925069609,0.0109397034361021,0.290545110780577,-0.91758681939102,-0.480853551745228,-0.272678205234627,-0.108200093926474,0.247841661455862,705.36847441232,0.996039462301399
"log_lambda[559]",-0.266131911692944,0.0106386252846169,0.292278685080681,-0.862170850007621,-0.464083496474809,-0.258050584167868,-0.0537404804491533,0.284873782288776,754.785007313104,0.996929457293192
"log_lambda[560]",-0.267385810995314,0.0112552981949516,0.296234030037321,-0.897524141915713,-0.468381251565206,-0.262658324581257,-0.0628050353115068,0.253715845414788,692.71705861901,0.995846448241434
"log_lambda[561]",-0.0708281952004882,0.0114262578762434,0.288278970390293,-0.681132238826394,-0.243676582105714,-0.065972359899815,0.136168408424577,0.475929775287074,636.528541545352,0.997573985472256
"log_lambda[562]",-0.0758608056391995,0.0129364355612841,0.299647388540383,-0.689743506935963,-0.284007231547896,-0.0530959673570543,0.125959156389762,0.525826794320717,536.52718902115,0.995394651774253
"log_lambda[563]",-0.210066163253659,0.0107335966251453,0.298963522439414,-0.829394565656968,-0.398704056994265,-0.209271380540625,0.0134958744854217,0.333415034448005,775.793011687932,0.995323931788325
"log_lambda[564]",-0.174279547347042,0.0142323932661194,0.301197084672908,-0.757842904812031,-0.388421791858907,-0.16516732821984,0.0251824747445522,0.403432093329427,447.863486640687,1.00230540974875
"log_lambda[565]",-0.056375487671954,0.010553683697119,0.292260238287703,-0.65689689557239,-0.246651250297425,-0.0247582012231691,0.143462787997313,0.4898326505176,766.886902083985,0.997407395770845
"log_lambda[566]",2.03202231783098,0.00964734628640327,0.180083980968776,1.68651883619857,1.91100275516271,2.02928412267839,2.14682595019886,2.41482013093957,348.445155028094,1.00076991622057
"log_lambda[567]",1.9135585465702,0.0132562238807844,0.210663309113625,1.52033551561715,1.76707284538765,1.91667571894677,2.06057369373583,2.34313008202033,252.544632938261,0.99511592511324
"log_lambda[568]",2.10648553964142,0.00991908265801406,0.197588566260546,1.71723468527463,1.98158788683162,2.09688837567711,2.23542606536481,2.51895094193912,396.80816610905,0.996319942853208
"log_lambda[569]",1.76875940371784,0.0130807576387716,0.206374056912475,1.37455170325418,1.62402133566217,1.76684618733705,1.9095145576474,2.16354614644111,248.911180820213,1.0004118251819
"log_lambda[570]",2.12783594901044,0.00911119547884018,0.180500199770095,1.78639493577837,2.00720648394644,2.1285194093012,2.23988385948567,2.49219402677325,392.468354913514,0.997783239424121
"log_lambda[571]",1.81718356543328,0.00941257548833235,0.183195696860553,1.45181162594729,1.69282947485592,1.81212952733158,1.93556246739848,2.16062099829437,378.803158790886,0.99390346401826
"log_lambda[572]",1.61843968668125,0.0110527037803188,0.202728373444362,1.26815155642461,1.47934352131568,1.61416388800867,1.74829117647106,2.02530563285665,336.427904261034,0.997158297928018
"log_lambda[573]",1.78775769521239,0.0100735607633928,0.201688076817012,1.39628958863269,1.64645646762867,1.79029409197253,1.91690139507091,2.18953405635508,400.861575238491,1.00020885243031
"log_lambda[574]",1.72845529876029,0.0107604782292635,0.199001250833595,1.3463592654782,1.58365478982369,1.73420907436186,1.86542424850323,2.0991062360946,342.017608613697,1.00033751116821
"log_lambda[575]",2.12365820494068,0.013183555046578,0.22736407851164,1.70263386693576,1.95500448349701,2.12232673447433,2.28734225776073,2.55574527109183,297.425793217403,1.00024311546597
